========================================
hono_B1_Frequencies_1_0.1.out
0.1 atm
T,P1->W1
240.0,2.47768e-11
250.0,2.39209e-11
260.0,2.30894e-11
270.0,2.22808e-11
280.0,2.14971e-11
290.0,2.07377e-11
300.0,2.00018e-11
310.0,1.92914e-11
320.0,1.86056e-11
330.0,1.79424e-11
340.0,1.73039e-11
350.0,1.66877e-11
360.0,1.6095e-11
370.0,1.55249e-11
380.0,1.49752e-11
390.0,1.44472e-11
400.0,1.39388e-11
410.0,1.34512e-11
420.0,1.29823e-11
430.0,1.25311e-11
440.0,1.20978e-11
450.0,1.16812e-11
460.0,1.12815e-11
470.0,1.08975e-11
480.0,1.05282e-11
490.0,1.01737e-11
500.0,9.83237e-12
510.0,9.5048e-12
520.0,9.19012e-12
530.0,8.88713e-12
540.0,8.59601e-12
550.0,8.31633e-12
560.0,8.04706e-12
570.0,7.78818e-12
580.0,7.53876e-12
590.0,7.29912e-12
600.0,7.06849e-12
610.0,6.84592e-12
620.0,6.63219e-12
630.0,6.42604e-12
640.0,6.22762e-12
650.0,6.0366e-12
660.0,5.85214e-12
670.0,5.67486e-12
680.0,5.50356e-12
690.0,5.33896e-12
700.0,5.1796e-12
800.0,3.86337e-12
900.0,2.92775e-12
1000.0,2.24978e-12
1100.0,1.7507e-12
1200.0,1.37753e-12
1300.0,1.09476e-12
1400.0,8.7768e-13
1500.0,7.09795e-13
1600.0,5.7803e-13
1700.0,4.74389e-13
1800.0,3.92352e-13
1900.0,3.26541e-13
2000.0,2.7391e-13
2100.0,2.31609e-13
2200.0,1.97288e-13
2300.0,1.69368e-13
2400.0,1.46019e-13
2500.0,1.27203e-13
2600.0,1.10881e-13
2700.0,9.74991e-14
2800.0,8.61503e-14
2900.0,7.59029e-14
3000.0,6.63649e-14
========================================
hono_B4_SymmetryFactor_1_0.1.out
46.41 atm
T,P1->W1
200.0,3.04793e-11
210.0,2.97359e-11
220.0,2.90086e-11
230.0,2.82949e-11
240.0,2.75941e-11
250.0,2.69043e-11
260.0,2.62267e-11
270.0,2.55595e-11
280.0,2.49041e-11
290.0,2.426e-11
300.0,2.36268e-11
310.0,2.30064e-11
320.0,2.23984e-11
330.0,2.18016e-11
340.0,2.12182e-11
350.0,2.06469e-11
360.0,2.00892e-11
370.0,1.95449e-11
380.0,1.90126e-11
390.0,1.84941e-11
400.0,1.7988e-11
410.0,1.74961e-11
420.0,1.70168e-11
430.0,1.65497e-11
440.0,1.60956e-11
450.0,1.56535e-11
460.0,1.52245e-11
470.0,1.48075e-11
480.0,1.44019e-11
490.0,1.40083e-11
500.0,1.36254e-11
510.0,1.3254e-11
520.0,1.28936e-11
530.0,1.25432e-11
540.0,1.22033e-11
550.0,1.18737e-11
560.0,1.15534e-11
570.0,1.12428e-11
580.0,1.09409e-11
590.0,1.06485e-11
600.0,1.03647e-11
610.0,1.00886e-11
620.0,9.82138e-12
630.0,9.56171e-12
640.0,9.30991e-12
650.0,9.06572e-12
660.0,8.82826e-12
670.0,8.59842e-12
680.0,8.37484e-12
690.0,8.15854e-12
700.0,7.94788e-12
800.0,6.1526e-12
900.0,4.80904e-12
1000.0,3.79349e-12
1100.0,3.01894e-12
1200.0,2.42217e-12
1300.0,1.95814e-12
1400.0,1.59381e-12
1500.0,1.30633e-12
1600.0,1.07683e-12
1700.0,8.93457e-13
1800.0,7.46167e-13
1900.0,6.26602e-13
2000.0,5.29852e-13
2100.0,4.51273e-13
2200.0,3.86982e-13
2300.0,3.3427e-13
2400.0,2.89875e-13
2500.0,2.53797e-13
2600.0,2.22407e-13
2700.0,1.96468e-13
2800.0,1.74359e-13
2900.0,1.54357e-13
3000.0,1.35727e-13
========================================
hono_B4_SymmetryFactor_1_0.1.out
100.0 atm
T,P1->W1
200.0,3.17339e-11
210.0,3.11507e-11
220.0,3.0587e-11
230.0,3.00381e-11
240.0,2.9502e-11
250.0,2.89754e-11
260.0,2.84578e-11
270.0,2.79466e-11
280.0,2.74418e-11
290.0,2.69421e-11
300.0,2.64469e-11
310.0,2.59569e-11
320.0,2.54718e-11
330.0,2.499e-11
340.0,2.45134e-11
350.0,2.40407e-11
360.0,2.35735e-11
370.0,2.31115e-11
380.0,2.26539e-11
390.0,2.22021e-11
400.0,2.17555e-11
410.0,2.13157e-11
420.0,2.08815e-11
430.0,2.04531e-11
440.0,2.00313e-11
450.0,1.96156e-11
460.0,1.92072e-11
470.0,1.88055e-11
480.0,1.84103e-11
490.0,1.80223e-11
500.0,1.76405e-11
510.0,1.72662e-11
520.0,1.6899e-11
530.0,1.65381e-11
540.0,1.61845e-11
550.0,1.58381e-11
560.0,1.54982e-11
570.0,1.51653e-11
580.0,1.48388e-11
590.0,1.45195e-11
600.0,1.42068e-11
610.0,1.38999e-11
620.0,1.36003e-11
630.0,1.33068e-11
640.0,1.30197e-11
650.0,1.27391e-11
660.0,1.24641e-11
670.0,1.21958e-11
680.0,1.19328e-11
690.0,1.16765e-11
700.0,1.14251e-11
800.0,9.20535e-12
900.0,7.44411e-12
1000.0,6.0466e-12
1100.0,4.93614e-12
1200.0,4.05004e-12
1300.0,3.33983e-12
1400.0,2.7671e-12
1500.0,2.30431e-12
1600.0,1.92718e-12
1700.0,1.62011e-12
1800.0,1.36909e-12
1900.0,1.1623e-12
2000.0,9.92567e-13
2100.0,8.52923e-13
2200.0,7.37486e-13
2300.0,6.41907e-13
2400.0,5.60707e-13
2500.0,4.94047e-13
2600.0,4.35819e-13
2700.0,3.8724e-13
2800.0,3.45571e-13
2900.0,3.07781e-13
3000.0,2.72551e-13
========================================
hono_B1_SymmetryFactor_1_0.1.out
0.1 atm
T,P1->W1
200.0,4.01835e-12
210.0,3.50708e-12
220.0,3.07398e-12
230.0,2.70497e-12
240.0,2.38982e-12
250.0,2.11875e-12
260.0,1.88552e-12
270.0,1.68353e-12
280.0,1.5082e-12
290.0,1.35517e-12
300.0,1.22126e-12
310.0,1.104e-12
320.0,1.00092e-12
330.0,9.09449e-13
340.0,8.28573e-13
350.0,7.56558e-13
360.0,6.92319e-13
370.0,6.35216e-13
380.0,5.83788e-13
390.0,5.37663e-13
400.0,4.96075e-13
410.0,4.58459e-13
420.0,4.24679e-13
430.0,3.93872e-13
440.0,3.6583e-13
450.0,3.40267e-13
460.0,3.17062e-13
470.0,2.95843e-13
480.0,2.76478e-13
490.0,2.58735e-13
500.0,2.42285e-13
510.0,2.27185e-13
520.0,2.13329e-13
530.0,2.00573e-13
540.0,1.88627e-13
550.0,1.77672e-13
560.0,1.676e-13
570.0,1.58121e-13
580.0,1.4934e-13
590.0,1.41169e-13
600.0,1.33572e-13
610.0,1.26567e-13
620.0,1.19971e-13
630.0,1.13703e-13
640.0,1.0793e-13
650.0,1.0255e-13
660.0,9.74513e-14
670.0,9.27262e-14
680.0,8.82524e-14
690.0,8.41463e-14
700.0,8.01591e-14
800.0,5.10555e-14
900.0,3.41886e-14
1000.0,2.36144e-14
1100.0,1.68141e-14
1200.0,1.23197e-14
1300.0,9.24188e-15
1400.0,6.96129e-15
1500.0,5.4308e-15
1600.0,4.16102e-15
1700.0,3.32634e-15
1800.0,2.65879e-15
1900.0,2.17098e-15
2000.0,1.77381e-15
2100.0,1.45453e-15
2200.0,1.18308e-15
2300.0,1.028e-15
2400.0,8.46224e-16
2500.0,7.29721e-16
2600.0,6.17709e-16
2700.0,5.38625e-16
2800.0,4.70424e-16
2900.0,4.06903e-16
3000.0,3.4823e-16
========================================
hono_B1_SymmetryFactor_1_0.1.out
0.2154 atm
T,P1->W1
200.0,6.39702e-12
210.0,5.65556e-12
220.0,5.01642e-12
230.0,4.46354e-12
240.0,3.98433e-12
250.0,3.56667e-12
260.0,3.20272e-12
270.0,2.88383e-12
280.0,2.60401e-12
290.0,2.35741e-12
300.0,2.13944e-12
310.0,1.9468e-12
320.0,1.7759e-12
330.0,1.62316e-12
340.0,1.48708e-12
350.0,1.36504e-12
360.0,1.25552e-12
370.0,1.15735e-12
380.0,1.06848e-12
390.0,9.88323e-13
400.0,9.15633e-13
410.0,8.49655e-13
420.0,7.8989e-13
430.0,7.3523e-13
440.0,6.85295e-13
450.0,6.39591e-13
460.0,5.97861e-13
470.0,5.5955e-13
480.0,5.24403e-13
490.0,4.92069e-13
500.0,4.62082e-13
510.0,4.34433e-13
520.0,4.08956e-13
530.0,3.85371e-13
540.0,3.63357e-13
550.0,3.43017e-13
560.0,3.24198e-13
570.0,3.06557e-13
580.0,2.90133e-13
590.0,2.74823e-13
600.0,2.60541e-13
610.0,2.47261e-13
620.0,2.34788e-13
630.0,2.22985e-13
640.0,2.12026e-13
650.0,2.01771e-13
660.0,1.92065e-13
670.0,1.83019e-13
680.0,1.74458e-13
690.0,1.66503e-13
700.0,1.58866e-13
800.0,1.02519e-13
900.0,6.92153e-14
1000.0,4.82931e-14
1100.0,3.46534e-14
1200.0,2.54512e-14
1300.0,1.91065e-14
1400.0,1.45005e-14
1500.0,1.13132e-14
1600.0,8.75119e-15
1700.0,6.95666e-15
1800.0,5.61749e-15
1900.0,4.56014e-15
2000.0,3.73171e-15
2100.0,3.08427e-15
2200.0,2.52591e-15
2300.0,2.1744e-15
2400.0,1.79963e-15
2500.0,1.56168e-15
2600.0,1.32377e-15
2700.0,1.15547e-15
2800.0,1.00949e-15
2900.0,8.73959e-16
3000.0,7.47382e-16
========================================
hono_B1_SymmetryFactor_1_0.1.out
0.4641 atm
T,P1->W1
200.0,9.65775e-12
210.0,8.66078e-12
220.0,7.78438e-12
230.0,7.01284e-12
240.0,6.33278e-12
250.0,5.73092e-12
260.0,5.19875e-12
270.0,4.72613e-12
280.0,4.30616e-12
290.0,3.93174e-12
300.0,3.59698e-12
310.0,3.29794e-12
320.0,3.02991e-12
330.0,2.78823e-12
340.0,2.57096e-12
350.0,2.37447e-12
360.0,2.19683e-12
370.0,2.03618e-12
380.0,1.8898e-12
390.0,1.75685e-12
400.0,1.63548e-12
410.0,1.52475e-12
420.0,1.42362e-12
430.0,1.33072e-12
440.0,1.24543e-12
450.0,1.16696e-12
460.0,1.0949e-12
470.0,1.02842e-12
480.0,9.67092e-13
490.0,9.10415e-13
500.0,8.57723e-13
510.0,8.08921e-13
520.0,7.63732e-13
530.0,7.21699e-13
540.0,6.82446e-13
550.0,6.45973e-13
560.0,6.12035e-13
570.0,5.80231e-13
580.0,5.50488e-13
590.0,5.2269e-13
600.0,4.96668e-13
610.0,4.72319e-13
620.0,4.49448e-13
630.0,4.27824e-13
640.0,4.07618e-13
650.0,3.88641e-13
660.0,3.70678e-13
670.0,3.53853e-13
680.0,3.37916e-13
690.0,3.23004e-13
700.0,3.08752e-13
800.0,2.02268e-13
900.0,1.3812e-13
1000.0,9.73166e-14
1100.0,7.0421e-14
1200.0,5.2073e-14
1300.0,3.92473e-14
1400.0,3.00008e-14
1500.0,2.33784e-14
1600.0,1.82815e-14
1700.0,1.45236e-14
1800.0,1.17533e-14
1900.0,9.52115e-15
2000.0,7.8061e-15
2100.0,6.48709e-15
2200.0,5.36753e-15
2300.0,4.57175e-15
2400.0,3.82785e-15
2500.0,3.32472e-15
2600.0,2.82931e-15
2700.0,2.46982e-15
2800.0,2.15909e-15
2900.0,1.87226e-15
3000.0,1.60287e-15
========================================
hono_B1_SymmetryFactor_1_0.1.out
1.0 atm
T,P1->W1
200.0,1.37585e-11
210.0,1.25286e-11
220.0,1.14237e-11
230.0,1.04316e-11
240.0,9.54043e-12
250.0,8.73788e-12
260.0,8.01648e-12
270.0,7.3658e-12
280.0,6.77921e-12
290.0,6.24914e-12
300.0,5.769e-12
310.0,5.33479e-12
320.0,4.94101e-12
330.0,4.58218e-12
340.0,4.25622e-12
350.0,3.95853e-12
360.0,3.68697e-12
370.0,3.439e-12
380.0,3.21126e-12
390.0,3.00271e-12
400.0,2.81084e-12
410.0,2.6346e-12
420.0,2.47233e-12
430.0,2.32234e-12
440.0,2.18379e-12
450.0,2.05553e-12
460.0,1.93699e-12
470.0,1.82701e-12
480.0,1.72494e-12
490.0,1.63009e-12
500.0,1.54156e-12
510.0,1.45916e-12
520.0,1.38242e-12
530.0,1.31071e-12
540.0,1.24354e-12
550.0,1.18081e-12
560.0,1.12211e-12
570.0,1.067e-12
580.0,1.01522e-12
590.0,9.66657e-13
600.0,9.2102e-13
610.0,8.7808e-13
620.0,8.37676e-13
630.0,7.9943e-13
640.0,7.63493e-13
650.0,7.29621e-13
660.0,6.97504e-13
670.0,6.6729e-13
680.0,6.38613e-13
690.0,6.11641e-13
700.0,5.85877e-13
800.0,3.90742e-13
900.0,2.70547e-13
1000.0,1.92844e-13
1100.0,1.4089e-13
1200.0,1.05046e-13
1300.0,7.96999e-14
1400.0,6.13314e-14
1500.0,4.79155e-14
1600.0,3.77598e-14
1700.0,3.011e-14
1800.0,2.43615e-14
1900.0,1.97873e-14
2000.0,1.62632e-14
2100.0,1.35415e-14
2200.0,1.13107e-14
2300.0,9.57546e-15
2400.0,8.10525e-15
2500.0,7.02412e-15
2600.0,6.01236e-15
2700.0,5.24677e-15
2800.0,4.59127e-15
2900.0,3.99145e-15
3000.0,3.42699e-15
========================================
hono_B1_SymmetryFactor_1_0.1.out
2.154 atm
T,P1->W1
200.0,1.84295e-11
210.0,1.70505e-11
220.0,1.57828e-11
230.0,1.46195e-11
240.0,1.35529e-11
250.0,1.25736e-11
260.0,1.16771e-11
270.0,1.08543e-11
280.0,1.01005e-11
290.0,9.40868e-12
300.0,8.77281e-12
310.0,8.18967e-12
320.0,7.65375e-12
330.0,7.15939e-12
340.0,6.70488e-12
350.0,6.28511e-12
360.0,5.89811e-12
370.0,5.5409e-12
380.0,5.20971e-12
390.0,4.90354e-12
400.0,4.61931e-12
410.0,4.35609e-12
420.0,4.11155e-12
430.0,3.88382e-12
440.0,3.67191e-12
450.0,3.47429e-12
460.0,3.29032e-12
470.0,3.1185e-12
480.0,2.95791e-12
490.0,2.80776e-12
500.0,2.66685e-12
510.0,2.53495e-12
520.0,2.41134e-12
530.0,2.29517e-12
540.0,2.18591e-12
550.0,2.08329e-12
560.0,1.98672e-12
570.0,1.8957e-12
580.0,1.80978e-12
590.0,1.72884e-12
600.0,1.65243e-12
610.0,1.58015e-12
620.0,1.51192e-12
630.0,1.44717e-12
640.0,1.386e-12
650.0,1.32812e-12
660.0,1.27308e-12
670.0,1.22107e-12
680.0,1.17156e-12
690.0,1.12479e-12
700.0,1.08003e-12
800.0,7.35691e-13
900.0,5.17957e-13
1000.0,3.74341e-13
1100.0,2.76645e-13
1200.0,2.08276e-13
1300.0,1.59329e-13
1400.0,1.23516e-13
1500.0,9.70437e-14
1600.0,7.69508e-14
1700.0,6.169e-14
1800.0,5.00216e-14
1900.0,4.08257e-14
2000.0,3.36694e-14
2100.0,2.80733e-14
2200.0,2.35832e-14
2300.0,1.99729e-14
2400.0,1.70138e-14
2500.0,1.4713e-14
2600.0,1.26666e-14
2700.0,1.10539e-14
2800.0,9.68689e-15
2900.0,8.44761e-15
3000.0,7.28411e-15
========================================
hono_B1_SymmetryFactor_1_0.1.out
4.641 atm
T,P1->W1
200.0,2.31948e-11
210.0,2.17987e-11
220.0,2.04851e-11
230.0,1.92522e-11
240.0,1.80972e-11
250.0,1.70147e-11
260.0,1.6004e-11
270.0,1.50589e-11
280.0,1.41774e-11
290.0,1.33546e-11
300.0,1.2586e-11
310.0,1.187e-11
320.0,1.12022e-11
330.0,1.05776e-11
340.0,9.99545e-12
350.0,9.4509e-12
360.0,8.94272e-12
370.0,8.46798e-12
380.0,8.02295e-12
390.0,7.60703e-12
400.0,7.21691e-12
410.0,6.85208e-12
420.0,6.50978e-12
430.0,6.18815e-12
440.0,5.88626e-12
450.0,5.60231e-12
460.0,5.33577e-12
470.0,5.0849e-12
480.0,4.84855e-12
490.0,4.62596e-12
500.0,4.41565e-12
510.0,4.21744e-12
520.0,4.03041e-12
530.0,3.85348e-12
540.0,3.68614e-12
550.0,3.528e-12
560.0,3.37823e-12
570.0,3.23635e-12
580.0,3.10166e-12
590.0,2.97412e-12
600.0,2.85309e-12
610.0,2.73793e-12
620.0,2.62877e-12
630.0,2.52477e-12
640.0,2.42599e-12
650.0,2.33207e-12
660.0,2.24242e-12
670.0,2.15731e-12
680.0,2.07598e-12
690.0,1.99876e-12
700.0,1.92469e-12
800.0,1.34395e-12
900.0,9.65154e-13
1000.0,7.09103e-13
1100.0,5.31276e-13
1200.0,4.04665e-13
1300.0,3.12667e-13
1400.0,2.44531e-13
1500.0,1.93544e-13
1600.0,1.54544e-13
1700.0,1.24653e-13
1800.0,1.01551e-13
1900.0,8.33221e-14
2000.0,6.90169e-14
2100.0,5.77203e-14
2200.0,4.86685e-14
2300.0,4.13692e-14
2400.0,3.53598e-14
2500.0,3.05896e-14
2600.0,2.64462e-14
2700.0,2.31058e-14
2800.0,2.02873e-14
2900.0,1.77457e-14
3000.0,1.53719e-14
========================================
hono_B1_SymmetryFactor_1_0.1.out
10.0 atm
T,P1->W1
200.0,2.74981e-11
210.0,2.62215e-11
220.0,2.49947e-11
230.0,2.38186e-11
240.0,2.26936e-11
250.0,2.16177e-11
260.0,2.0593e-11
270.0,1.9616e-11
280.0,1.86877e-11
290.0,1.78056e-11
300.0,1.69671e-11
310.0,1.61729e-11
320.0,1.54202e-11
330.0,1.47053e-11
340.0,1.4029e-11
350.0,1.33873e-11
360.0,1.27803e-11
370.0,1.22056e-11
380.0,1.16601e-11
390.0,1.1144e-11
400.0,1.06542e-11
410.0,1.01911e-11
420.0,9.75168e-12
430.0,9.3345e-12
440.0,8.93901e-12
450.0,8.56334e-12
460.0,8.20735e-12
470.0,7.86926e-12
480.0,7.54784e-12
490.0,7.2426e-12
500.0,6.95185e-12
510.0,6.67566e-12
520.0,6.41299e-12
530.0,6.16259e-12
540.0,5.92417e-12
550.0,5.69723e-12
560.0,5.48075e-12
570.0,5.27438e-12
580.0,5.07722e-12
590.0,4.88935e-12
600.0,4.70997e-12
610.0,4.53825e-12
620.0,4.37456e-12
630.0,4.21782e-12
640.0,4.06805e-12
650.0,3.9249e-12
660.0,3.78759e-12
670.0,3.65652e-12
680.0,3.53069e-12
690.0,3.41059e-12
700.0,3.29495e-12
800.0,2.36788e-12
900.0,1.74055e-12
1000.0,1.30378e-12
1100.0,9.92833e-13
1200.0,7.66806e-13
1300.0,5.9962e-13
1400.0,4.73918e-13
1500.0,3.78517e-13
1600.0,3.04777e-13
1700.0,2.47629e-13
1800.0,2.03004e-13
1900.0,1.6757e-13
2000.0,1.39537e-13
2100.0,1.17225e-13
2200.0,9.92554e-14
2300.0,8.47331e-14
2400.0,7.26756e-14
2500.0,6.30352e-14
2600.0,5.4689e-14
2700.0,4.78983e-14
2800.0,4.21625e-14
2900.0,3.69923e-14
3000.0,3.21792e-14
========================================
hono_B1_SymmetryFactor_1_0.1.out
21.54 atm
T,P1->W1
200.0,3.09139e-11
210.0,2.98457e-11
220.0,2.88038e-11
230.0,2.77885e-11
240.0,2.68007e-11
250.0,2.58393e-11
260.0,2.4907e-11
270.0,2.40023e-11
280.0,2.31272e-11
290.0,2.22809e-11
300.0,2.14625e-11
310.0,2.06741e-11
320.0,1.99144e-11
330.0,1.91813e-11
340.0,1.84768e-11
350.0,1.77983e-11
360.0,1.71469e-11
370.0,1.65213e-11
380.0,1.59193e-11
390.0,1.5342e-11
400.0,1.47871e-11
410.0,1.42557e-11
420.0,1.37454e-11
430.0,1.32553e-11
440.0,1.27853e-11
450.0,1.2334e-11
460.0,1.19016e-11
470.0,1.14868e-11
480.0,1.10885e-11
490.0,1.07065e-11
500.0,1.03392e-11
510.0,9.98718e-12
520.0,9.64938e-12
530.0,9.3245e-12
540.0,9.01269e-12
550.0,8.71346e-12
560.0,8.42568e-12
570.0,8.14928e-12
580.0,7.88325e-12
590.0,7.6279e-12
600.0,7.38238e-12
610.0,7.14567e-12
620.0,6.91855e-12
630.0,6.69968e-12
640.0,6.4892e-12
650.0,6.28674e-12
660.0,6.0914e-12
670.0,5.9038e-12
680.0,5.72267e-12
690.0,5.54877e-12
700.0,5.38052e-12
800.0,3.99578e-12
900.0,3.01722e-12
1000.0,2.31153e-12
1100.0,1.79412e-12
1200.0,1.40857e-12
1300.0,1.11726e-12
1400.0,8.94187e-13
1500.0,7.22056e-13
1600.0,5.87212e-13
1700.0,4.81338e-13
1800.0,3.97671e-13
1900.0,3.30638e-13
2000.0,2.77099e-13
2100.0,2.3412e-13
2200.0,1.99279e-13
2300.0,1.70961e-13
2400.0,1.47298e-13
2500.0,1.28248e-13
2600.0,1.11726e-13
2700.0,9.8194e-14
2800.0,8.67233e-14
2900.0,7.6368e-14
3000.0,6.67302e-14
========================================
hono_B1_SymmetryFactor_1_0.1.out
46.41 atm
T,P1->W1
200.0,3.32992e-11
210.0,3.24556e-11
220.0,3.16299e-11
230.0,3.08196e-11
240.0,3.00242e-11
250.0,2.92418e-11
260.0,2.84738e-11
270.0,2.77185e-11
280.0,2.69776e-11
290.0,2.62505e-11
300.0,2.55367e-11
310.0,2.48386e-11
320.0,2.41556e-11
330.0,2.34862e-11
340.0,2.28332e-11
350.0,2.21947e-11
360.0,2.15725e-11
370.0,2.09664e-11
380.0,2.03747e-11
390.0,1.97993e-11
400.0,1.92386e-11
410.0,1.86945e-11
420.0,1.81652e-11
430.0,1.76503e-11
440.0,1.71505e-11
450.0,1.66646e-11
460.0,1.61938e-11
470.0,1.57368e-11
480.0,1.52931e-11
490.0,1.4863e-11
500.0,1.44451e-11
510.0,1.40405e-11
520.0,1.36483e-11
530.0,1.32674e-11
540.0,1.28984e-11
550.0,1.2541e-11
560.0,1.21942e-11
570.0,1.18582e-11
580.0,1.1532e-11
590.0,1.12163e-11
600.0,1.09103e-11
610.0,1.0613e-11
620.0,1.03255e-11
630.0,1.00463e-11
640.0,9.77594e-12
650.0,9.51396e-12
660.0,9.25944e-12
670.0,9.01332e-12
680.0,8.77411e-12
690.0,8.5429e-12
700.0,8.31788e-12
800.0,6.40822e-12
900.0,4.98874e-12
1000.0,3.92177e-12
1100.0,3.11183e-12
1200.0,2.49028e-12
1300.0,2.00864e-12
1400.0,1.63162e-12
1500.0,1.33493e-12
1600.0,1.09862e-12
1700.0,9.10195e-13
1800.0,7.59148e-13
1900.0,6.36732e-13
2000.0,5.37832e-13
2100.0,4.5762e-13
2200.0,3.92068e-13
2300.0,3.3838e-13
2400.0,2.93206e-13
2500.0,2.56536e-13
2600.0,2.24643e-13
2700.0,1.98318e-13
2800.0,1.75896e-13
2900.0,1.55615e-13
3000.0,1.36727e-13
========================================
hono_B1_SymmetryFactor_1_0.1.out
100.0 atm
T,P1->W1
200.0,3.47752e-11
210.0,3.41151e-11
220.0,3.34757e-11
230.0,3.28521e-11
240.0,3.22422e-11
250.0,3.16426e-11
260.0,3.10527e-11
270.0,3.047e-11
280.0,2.98947e-11
290.0,2.93255e-11
300.0,2.87616e-11
310.0,2.82041e-11
320.0,2.76526e-11
330.0,2.71056e-11
340.0,2.65651e-11
350.0,2.60298e-11
360.0,2.55013e-11
370.0,2.49796e-11
380.0,2.44635e-11
390.0,2.39549e-11
400.0,2.34527e-11
410.0,2.2959e-11
420.0,2.24723e-11
430.0,2.19929e-11
440.0,2.15216e-11
450.0,2.10577e-11
460.0,2.06027e-11
470.0,2.01559e-11
480.0,1.97169e-11
490.0,1.92864e-11
500.0,1.88635e-11
510.0,1.84494e-11
520.0,1.80438e-11
530.0,1.76456e-11
540.0,1.7256e-11
550.0,1.68749e-11
560.0,1.65013e-11
570.0,1.61359e-11
580.0,1.57778e-11
590.0,1.54281e-11
600.0,1.50861e-11
610.0,1.47508e-11
620.0,1.44239e-11
630.0,1.41038e-11
640.0,1.37912e-11
650.0,1.34859e-11
660.0,1.31869e-11
670.0,1.28956e-11
680.0,1.26104e-11
690.0,1.23326e-11
700.0,1.20604e-11
800.0,9.66814e-12
900.0,7.78435e-12
1000.0,6.29906e-12
1100.0,5.1252e-12
1200.0,4.19283e-12
1300.0,3.44852e-12
1400.0,2.85044e-12
1500.0,2.36869e-12
1600.0,1.97719e-12
1700.0,1.65924e-12
1800.0,1.39992e-12
1900.0,1.18673e-12
2000.0,1.01208e-12
2100.0,8.6864e-13
2200.0,7.50232e-13
2300.0,6.52325e-13
2400.0,5.69244e-13
2500.0,5.01134e-13
2600.0,4.41671e-13
2700.0,3.92127e-13
2800.0,3.49666e-13
2900.0,3.11171e-13
3000.0,2.75288e-13
========================================
hono_W3_SymmetryFactor_1_0.1.out
0.1 atm
T,P1->W1
200.0,4.01835e-12
210.0,3.50708e-12
220.0,3.07398e-12
230.0,2.70497e-12
240.0,2.38982e-12
250.0,2.11875e-12
260.0,1.88552e-12
270.0,1.68353e-12
280.0,1.5082e-12
290.0,1.35517e-12
300.0,1.22126e-12
310.0,1.104e-12
320.0,1.00092e-12
330.0,9.09447e-13
340.0,8.2857e-13
350.0,7.56555e-13
360.0,6.92315e-13
370.0,6.35213e-13
380.0,5.83785e-13
390.0,5.3766e-13
400.0,4.96072e-13
410.0,4.58456e-13
420.0,4.24676e-13
430.0,3.93869e-13
440.0,3.65828e-13
450.0,3.40265e-13
460.0,3.1706e-13
470.0,2.95841e-13
480.0,2.76476e-13
490.0,2.58733e-13
500.0,2.42284e-13
510.0,2.27183e-13
520.0,2.13328e-13
530.0,2.00571e-13
540.0,1.88626e-13
550.0,1.77671e-13
560.0,1.67599e-13
570.0,1.5812e-13
580.0,1.49339e-13
590.0,1.41168e-13
600.0,1.33572e-13
610.0,1.26566e-13
620.0,1.1997e-13
630.0,1.13702e-13
640.0,1.07929e-13
650.0,1.0255e-13
660.0,9.74508e-14
670.0,9.27257e-14
680.0,8.8252e-14
690.0,8.41459e-14
700.0,8.01587e-14
800.0,5.10553e-14
900.0,3.41885e-14
1000.0,2.36143e-14
1100.0,1.6814e-14
1200.0,1.23197e-14
1300.0,9.24185e-15
1400.0,6.96127e-15
1500.0,5.43079e-15
1600.0,4.16101e-15
1700.0,3.32633e-15
1800.0,2.65879e-15
1900.0,2.17097e-15
2000.0,1.77381e-15
2100.0,1.45453e-15
2200.0,1.18308e-15
2300.0,1.028e-15
2400.0,8.46223e-16
2500.0,7.2972e-16
2600.0,6.17708e-16
2700.0,5.38625e-16
2800.0,4.70424e-16
2900.0,4.06903e-16
3000.0,3.4823e-16
========================================
hono_W3_SymmetryFactor_1_0.1.out
0.2154 atm
T,P1->W1
200.0,6.39702e-12
210.0,5.65556e-12
220.0,5.01642e-12
230.0,4.46354e-12
240.0,3.98433e-12
250.0,3.56667e-12
260.0,3.20272e-12
270.0,2.88383e-12
280.0,2.60401e-12
290.0,2.35741e-12
300.0,2.13944e-12
310.0,1.94679e-12
320.0,1.7759e-12
330.0,1.62316e-12
340.0,1.48707e-12
350.0,1.36503e-12
360.0,1.25551e-12
370.0,1.15734e-12
380.0,1.06848e-12
390.0,9.8832e-13
400.0,9.1563e-13
410.0,8.49652e-13
420.0,7.89887e-13
430.0,7.35228e-13
440.0,6.85292e-13
450.0,6.39588e-13
460.0,5.97859e-13
470.0,5.59548e-13
480.0,5.24401e-13
490.0,4.92067e-13
500.0,4.62081e-13
510.0,4.34431e-13
520.0,4.08955e-13
530.0,3.8537e-13
540.0,3.63355e-13
550.0,3.43016e-13
560.0,3.24197e-13
570.0,3.06556e-13
580.0,2.90132e-13
590.0,2.74822e-13
600.0,2.6054e-13
610.0,2.4726e-13
620.0,2.34788e-13
630.0,2.22984e-13
640.0,2.12026e-13
650.0,2.0177e-13
660.0,1.92064e-13
670.0,1.83019e-13
680.0,1.74458e-13
690.0,1.66502e-13
700.0,1.58865e-13
800.0,1.02519e-13
900.0,6.92151e-14
1000.0,4.8293e-14
1100.0,3.46533e-14
1200.0,2.54511e-14
1300.0,1.91065e-14
1400.0,1.45005e-14
