Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Frequencies_1_P1->W1,B1_Energy_1_R1->P1,B1_Energy_1_P1->W1,B4_Energy_1_R1->P1,B4_Energy_1_P1->W1,W1_Frequencies_1_R1->P1,W1_Frequencies_1_P1->W1,B3_Frequencies_1_R1->P1,B3_Frequencies_1_P1->W1,R1_Frequencies_1_R1->P1,R1_Frequencies_1_P1->W1,B2_Frequencies_1_R1->P1,B2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_R1->P1,B4_SymmetryFactor_1_P1->W1,B1_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_P1->W1,colrel_Sigmas_R1->P1,colrel_Sigmas_P1->W1,W3_SymmetryFactor_1_R1->P1,W3_SymmetryFactor_1_P1->W1,B3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_P1->W1,W3_Energy_1_R1->P1,W3_Energy_1_P1->W1,P1_Frequencies_1_R1->P1,P1_Frequencies_1_P1->W1,B2_SymmetryFactor_1_R1->P1,B2_SymmetryFactor_1_P1->W1,B4_Frequencies_1_R1->P1,B4_Frequencies_1_P1->W1,W1_SymmetryFactor_1_R1->P1,W1_SymmetryFactor_1_P1->W1,colrel_PowerOne_R1->P1,colrel_PowerOne_P1->W1,colrel_FactorOne_R1->P1,colrel_FactorOne_P1->W1,R1_Energy_1_R1->P1,R1_Energy_1_P1->W1,W3_Frequencies_1_R1->P1,W3_Frequencies_1_P1->W1,P1_SymmetryFactor_1_R1->P1,P1_SymmetryFactor_1_P1->W1,colrel_Epsilons_R1->P1,colrel_Epsilons_P1->W1,B2_Energy_1_R1->P1,B2_Energy_1_P1->W1,B3_Energy_1_R1->P1,B3_Energy_1_P1->W1,R1_SymmetryFactor_1_R1->P1,R1_SymmetryFactor_1_P1->W1,W1_Energy_1_R1->P1,W1_Energy_1_P1->W1,B1_ImaginaryFrequency_1_R1->P1,B1_ImaginaryFrequency_1_P1->W1,P1_Energy_1_R1->P1,P1_Energy_1_P1->W1
10.0,230.0,-0.0031542061544539753,7.188347475284703e-07,-0.00012813395685582174,9.190892649815686e-06,1.5241584549556714e-05,-2.1619200573543647,3.5799488061627913e-06,-0.9860127211175947,-0.021734456425487107,0.0,0.03534360633186037,0.0,-0.015082060732326989,0.0,0.000320662381880159,-0.7652304625850055,-0.000802743035445102,1.976837386558157e-06,-3.384168804463672e-05,0.28936996077436133,1.259055958963989e-05,6.3801870325910335e-09,-0.5832677003762857,0.0,6.887030532548013e-06,6.535423557975866e-08,0.0,-7.885626321626563e-06,-0.39333518811401214,0.0,0.0005618222866176374,-9.953433319184333e-06,2.1029874941220902e-06,-0.24441293427042196,2.0998842719656842e-05,-0.054237554537454255,-8.227486757791467e-05,0.25888513594661466,2.187924048890797,0.0,4.782188899832583e-06,-4.3587691974837976e-07,0.0,0.999997475875533,5.473531578520351e-06,0.06262647473416805,-0.8283688323819723,-0.002391475313285775,-1.244346616009869,-0.002391475313285775,1.000011571064609,0.0,9.072377381869066e-07,-0.015176247918034621,9.642181901601938e-05,-1.1692122185708494e-06,0.0,2.1879116315368083
10.0,240.0,-0.0031799483684641027,-7.745973574588002e-07,-0.00013251984996857994,7.368035676684247e-06,9.66512613341711e-07,-2.069524221129708,4.557492140581283e-06,-1.0508466668151213,-0.025047136737162624,0.0,0.04207416042058391,0.0,-0.018015179366890274,0.0,3.526970747035474e-05,-0.7483655310927214,-0.0008106039004329496,-1.7872067058549723e-07,-3.679593301472336e-05,0.31022803910159646,1.20468396503466e-05,-6.172983598931423e-08,-0.5717674296017351,0.0,4.363117910187225e-06,2.8256341343698912e-08,0.0,5.2792928693233296e-05,-0.40439327710974315,0.0,6.783922333147926e-05,-1.6336946152018875e-06,4.824402376489323e-06,-0.26145414031373365,1.4427602419577051e-05,-0.059540143409351126,-8.282237431764307e-05,0.2718300614531127,2.0967594988199663,0.0,-2.6377469995702477e-06,-1.1321637086229222e-07,0.0,1.0000017176692437,-1.7508527220854102e-06,0.06664997842955941,-0.8194206509303796,-0.00048899154379347,-1.1706990141042808,-0.00048899154379347,1.0000107866624175,0.0,5.852838882904954e-06,-0.024815429104271276,8.769684879057231e-05,-2.314449569537518e-06,0.0,2.09675283692155
10.0,250.0,-0.003208314096685146,-1.4798980147235398e-06,-0.00014152167481688475,4.1758392188421215e-06,-9.856668531816723e-06,-1.9844122682502399,1.564037049067179e-06,-1.1137228481031782,-0.028616828635575395,0.0,0.04939134027603021,0.0,-0.02134556573440443,0.0,-0.00022382906203586723,-0.7318826353759934,-0.0008229566944406423,-1.843924955252357e-06,-3.547490684585504e-05,0.3306124350545586,1.3800334511266013e-05,-7.492273915410237e-08,-0.5609679275196676,0.0,1.2608709940497914e-06,-1.9087000772043473e-08,0.0,5.783615433935199e-05,-0.41481303317205026,0.0,-0.0003758537473319903,5.816565517991272e-06,3.524395012723219e-06,-0.27807197305687353,9.900261331049015e-06,-0.06369236492569191,-8.251100111228988e-05,0.28449014675357986,2.0128902659815227,0.0,-1.2945953792144197e-05,2.424262502020586e-07,0.0,1.0000060269890643,-3.933228677295054e-06,0.07035571256153207,-0.8096808531923877,0.0013249508818703034,-1.1041405870116192,0.0013249508818703034,1.0000074967695318,0.0,5.050550881711911e-06,-0.03435224842516865,7.984076042950317e-05,-4.280296059016039e-06,0.0,2.012890018336959
10.0,260.0,-0.0033160217262403237,-1.0755982011787393e-06,-0.00015452011790116036,1.9551422773159705e-06,-1.3441412608626874e-05,-1.9054843650007094,-2.231268899434039e-06,-1.1754809238616575,-0.0325257392004864,0.0,0.05727131223342669,0.0,-0.0252364751991216,0.0,-0.00032102281438263914,-0.7157698395613054,-0.0008563724917903816,-2.106511617037744e-06,-3.194558744253621e-05,0.350542202509015,1.610742298586783e-05,-3.84383379516097e-08,-0.5508336123020036,0.0,-1.1512656981755912e-06,-4.8030130677595754e-08,0.0,2.032297370114261e-05,-0.4247206371125509,0.0,-0.0005385582661112993,8.378131139001629e-06,1.040529421578936e-06,-0.29429204276032,7.238287021307463e-06,-0.0598601783097318,-8.222594161118267e-05,0.29985409340662367,1.9354737347524493,0.0,-2.1062263603461375e-05,4.2392100749052303e-07,0.0,1.0000084790866732,-3.528083385570643e-06,0.07373036169798292,-0.799389719686826,0.002077860436992976,-1.043832861910132,0.002077860436992976,1.0000042268314124,0.0,1.999772227416028e-06,-0.03947335492708065,7.706504637027686e-05,-7.3307907613899e-06,0.0,1.9354772678159082
10.0,270.0,-0.003505763909542136,5.6206903239695276e-08,-0.00016953028969564043,1.283555378314198e-06,-1.1252497440957581e-05,-1.8320496331840121,-5.168606316886522e-06,-1.2361500958064278,-0.03672840482003965,0.0,0.06568903058635686,0.0,-0.029667411812184224,0.0,-0.000271261189020546,-0.70005422939959,-0.0009094929100223464,-1.162536593333166e-06,-2.823607556846365e-05,0.36998580907262324,1.7624914086800263e-05,1.7455846311335336e-08,-0.5413058173594915,0.0,-2.6276791536732158e-06,-5.3029016335645206e-08,0.0,-2.672454059280609e-05,-0.4341537532477039,0.0,-0.0004480841316517491,6.53192687047349e-06,-1.0465016091067436e-06,-0.31009395252432925,5.558919710722031e-06,-0.04813622838855181,-8.244627297702421e-05,0.31783780286741187,1.8637920411779643,0.0,-2.557319016059853e-05,4.0210066172917027e-07,0.0,1.00000876493675,-2.604840329262615e-06,0.07679368797768805,-0.7887337992143938,0.0018117037450895892,-0.9890228957683569,0.0018117037450895892,1.0000019814074261,0.0,-9.083937191333194e-07,-0.04020925853153231,7.952700234723497e-05,-1.153222078220511e-05,0.0,1.8637961517422896
10.0,280.0,-0.0037494096768165815,1.385468313094693e-06,-0.00018449749736181318,1.8493123450870278e-06,-6.316442795849304e-06,-1.7636216975743395,-6.774182602722523e-06,-1.295426741151585,-0.04114204132438162,0.0,0.07462008426697037,0.0,-0.03455110906774655,0.0,-0.00014208547627165652,-0.6847705325995429,-0.0009743510877082042,4.07015863661785e-07,-2.549164989549342e-05,0.38890057432579356,1.7686226014109747e-05,6.546210166315183e-08,-0.5323231326247643,0.0,-3.292503661791093e-06,-3.9925227609283086e-08,0.0,-5.887862231226761e-05,-0.44311660800139197,0.0,-0.00022164732247915338,2.322675225786994e-06,-2.1961182812387445e-06,-0.3254456060957389,4.13706113827557e-06,-0.03134490076894312,-8.318034801459299e-05,0.3371776856626055,1.797230050145468,0.0,-2.695040331031552e-05,2.3461270742222243e-07,0.0,1.0000073619007483,-2.1674838811883876e-06,0.07957197675425408,-0.777849997482655,0.0009508130449434695,-0.9390430131479511,0.0009508130449434695,1.0000008181214528,0.0,-2.691207468262215e-06,-0.03828548001581111,8.560179515887545e-05,-1.67620914385306e-05,0.0,1.797232340092546
10.0,290.0,-0.0040152921252102295,2.50150730150639e-06,-0.00019803147532564838,3.0816715752980357e-06,-1.2695785560256647e-06,-1.6997975805668297,-7.190804736063288e-06,-1.3529752655413894,-0.04569305582427056,0.0,0.0840408760279894,0.0,-0.03980001802859505,0.0,1.1380289028484771e-06,-0.6699448645008831,-0.001042927140376199,2.0473615023867586e-06,-2.4084012323534698e-05,0.40725357961557174,1.619225619777398e-05,9.057843338511858e-08,-0.5238310836166757,0.0,-3.368277722119155e-06,-1.7592343785088495e-08,0.0,-6.666308388277054e-05,-0.4516110494952548,0.0,2.8025646725512214e-05,-2.2811474163418173e-06,-2.4417277310547693e-06,-0.34032181472858036,2.5653613017496654e-06,-0.012518602502566971,-8.418785163949066e-05,0.35655119551081876,1.735257733037768,0.0,-2.6296409765893058e-05,8.929052464343222e-10,0.0,1.0000049644674718,-2.4530521128708043e-06,0.08208736950280383,-0.7668386504920626,-6.705146758367521e-05,-0.8933116869512612,-6.705146758367521e-05,1.0000004113360448,0.0,-3.2497503444865134e-06,-0.035543272273603696,9.340536471282926e-05,-2.2774696996781555e-05,0.0,1.7352569665576243
10.0,300.0,-0.004279921253637054,3.182926373004118e-06,-0.0002095400046805753,4.466894344119039e-06,2.267585403835356e-06,-1.6402046223113018,-6.778680872455083e-06,-1.4085569206798878,-0.050331571641266705,0.0,0.09392832600266858,0.0,-0.04535119175309705,0.0,0.0001150599335591001,-0.6555900519473447,-0.0011096931958473808,3.3842388473382394e-06,-2.39098033031787e-05,0.42502801421560876,1.3399884509095527e-05,8.95033295017962e-08,-0.5157844932140634,0.0,-3.0700384145539617e-06,6.223161069418979e-09,0.0,-5.208213865261745e-05,-0.4596480697598826,0.0,0.00022646765774437987,-5.9807530747036305e-06,-2.0450158849248337e-06,-0.3547102871658981,6.951717158622722e-07,0.006129431060419719,-8.516931590392072e-05,0.3750217846499217,1.6774159695450095,0.0,-2.4695044689586213e-05,-2.3060889919627133e-07,0.0,1.0000021991916608,-3.3128062009031183e-06,0.08435627673429494,-0.7557748833100891,-0.0009346853522581646,-0.8513287081605068,-0.0009346853522581646,1.0000003799074415,0.0,-2.880202881650113e-06,-0.033304827804220775,0.00010147016599068237,-2.9271783044987448e-05,0.0,1.6774119183649787
10.0,310.0,-0.004530465275613063,3.373510117717014e-06,-0.00021906118029250634,5.657222398053775e-06,3.6456424478084606e-06,-1.5844849983962825,-5.904698388324851e-06,-1.4620569973515682,-0.055030216180242016,0.0,0.10425960388950369,0.0,-0.051168802424001666,0.0,0.00017969850212756774,-0.6417068038529696,-0.001171939870479058,4.238032558641621e-06,-2.464513667093734e-05,0.44222203980837493,9.730545878097485e-06,6.665140732935042e-08,-0.5081464636018057,0.0,-2.5705305624284664e-06,2.630271112346754e-08,0.0,-2.3012651464749146e-05,-0.4672489039620106,0.0,0.00033955415993942373,-8.185738435480773e-06,-1.302410215664485e-06,-0.3686110232533378,-1.4624838886370784e-06,0.02338449815747699,-8.587144545526891e-05,0.3921067080805144,1.6233050550941373,0.0,-2.296064214670926e-05,-4.1367511173429766e-07,0.0,0.9999995232730894,-4.472397899809523e-06,0.08639122755611477,-0.7447165077447445,-0.0014953059171520376,-0.812666372816154,-0.0014953059171520376,1.0000004272696683,0.0,-1.97420320208248e-06,-0.032268841523946504,0.0001089044939706764,-3.595680825993676e-05,0.0,1.62329817312779
10.0,320.0,-0.0047630713624321275,3.128465864273689e-06,-0.00022701615192623185,6.474420965651116e-06,2.905304891556649e-06,-1.5322963831865322,-4.857152250370247e-06,-1.5134662275858803,-0.059777557111614525,0.0,0.1150120123823277,0.0,-0.05723779119490752,0.0,0.0001926545639137968,-0.6282869079189892,-0.0012291813051615848,4.5807697849486844e-06,-2.5911355761635293e-05,0.458844978004082,5.635381252515425e-06,3.00587033058313e-08,-0.5008863684558211,0.0,-1.9948981747458368e-06,3.994763902396932e-08,0.0,1.1330255746692997e-05,-0.4744420522318606,0.0,0.0003634234420605667,-8.838328874373226e-06,-4.5883837874329967e-07,-0.3820332635906928,-3.819032466378589e-06,0.03884696088326306,-8.612698626769023e-05,0.4076868055670116,1.5725753554823063,0.0,-2.1597330655011086e-05,-5.243099512470323e-07,0.0,0.9999972178023895,-5.669493959817207e-06,0.0882032078759415,-0.7337090820035039,-0.001711207233144599,-0.7769592487834973,-0.001711207233144599,1.0000003747474728,0.0,-8.74542588585882e-07,-0.03263027902617531,0.00011531542077067043,-4.256862575811549e-05,0.0,1.5725664577706606
10.0,330.0,-0.0049799600732024826,2.5620273548038255e-06,-0.0002339910707583013,6.8719337062937446e-06,4.774287773048922e-07,-1.483317204224381,-3.828029394020495e-06,-1.5628485439348592,-0.06457124474160976,0.0,0.1261629966915883,0.0,-0.06355577789670977,0.0,0.00016210152213242028,-0.6153165260303275,-0.0012823468235694717,4.4808825899251955e-06,-2.7365146539968382e-05,0.47491327783510345,1.5159817105005904e-06,-1.163898022171264e-08,-0.49397795542960693,0.0,-1.426466343843825e-06,4.6417422065937386e-08,0.0,4.310879612869348e-05,-0.4812595538150136,0.0,0.0003123618789494874,-8.200724298516308e-06,3.1732366581313135e-07,-0.39499214962147317,-6.262676487503241e-06,0.05265463891986624,-8.58565534015448e-05,0.4218780532300465,1.5249196688286513,0.0,-2.084822538150903e-05,-5.561255376375479e-07,0.0,0.9999954198553543,-6.70933432246826e-06,0.08980336897033628,-0.7227890762735371,-0.001620651061703747,-0.7438942283593112,-0.001620651061703747,1.0000001465057744,0.0,1.7420538608584138e-07,-0.03425619292813418,0.00012065924374916973,-4.889777963787753e-05,0.0,1.524909682782953
10.0,340.0,-0.00518667807755884,1.8076364010668657e-06,-0.00024058343543551685,6.888941653948091e-06,-3.052599033981565e-06,-1.4372514055159273,-2.9253255362821772e-06,-1.6103103346606358,-0.0694127270072189,0.0,0.1376902225811806,0.0,-0.0701262242120439,0.0,0.00010097742557812574,-0.602778841438,-0.0013330715974538233,4.055307019851809e-06,-2.8737323959250623e-05,0.49044723624747033,-2.312593748332215e-06,-5.100244606255828e-08,-0.4873979208877095,0.0,-9.156337521560361e-07,4.626210171320126e-08,0.0,6.702571035081965e-05,-0.48773389757838614,0.0,0.00020879614212605864,-6.678704822621679e-06,9.29771683694637e-07,-0.40750596853841303,-8.689007461599797e-06,0.0652317263084815,-8.505293046685298e-05,0.43491771554257513,1.4800669483256244,0.0,-2.0769981208122603e-05,-5.147109721558822e-07,0.0,0.9999941639537532,-7.474985882580238e-06,0.09120390891926375,-0.7119858848861327,-0.0013001619737613732,-0.7132016987245344,-0.0013001619737613732,0.9999997392248396,0.0,1.0266431278510867e-06,-0.03684292804343146,0.00012509699324424352,-5.479057511085916e-05,0.0,1.4800567494014487
10.0,350.0,-0.0053900047385084604,9.921979054104564e-07,-0.0002473118758153423,6.610658416342778e-06,-7.100034508859202e-06,-1.3938310981827509,-2.1948026084988243e-06,-1.6559766413030101,-0.07430384349025358,0.0,0.14957167553343065,0.0,-0.07695366921431547,0.0,2.2996496020099934e-05,-0.5906559105703278,-0.001383182964711873,3.4347976464554194e-06,-2.9841228753258846e-05,0.5054686824141642,-5.63105136308474e-06,-8.260231145432786e-08,-0.4811249761884116,0.0,-4.885952806996282e-07,4.074385762870959e-08,0.0,8.046117133309775e-05,-0.49389593374067053,0.0,7.643377653632676e-05,-4.700263120267857e-06,1.3386208200754928e-06,-0.41959419170808276,-1.1015124636282596e-05,0.07710347157233545,-8.376015690068682e-05,0.4470815455184045,1.4377771134598964,0.0,-2.1303029307022398e-05,-4.1261456356156926e-07,0.0,0.9999934196674425,-7.916750502525434e-06,0.09241828929529491,-0.7013231682459085,-0.0008374010217934946,-0.6846480931163003,-0.0008374010217934946,0.9999991922536587,0.0,1.6176174203095627e-06,-0.04003105721311912,0.00012888295138158335,-6.014568031162012e-05,0.0,1.4377674333610861
10.0,360.0,-0.0055965723848101475,2.2203496975235953e-07,-0.0002545750915384797,6.139151274704032e-06,-1.1167067618771762e-05,-1.3528170515246682,-1.6414074830021862e-06,-1.699975016618805,-0.07924498806044979,0.0,0.16178575277037513,0.0,-0.08404089667578989,0.0,-5.968567743686167e-05,-0.5789298229474782,-0.001434379118777052,2.742049120088063e-06,-3.056538298325852e-05,0.5199995130319665,-8.309116470943182e-06,-1.0317342275188565e-07,-0.4751393014846657,0.0,-1.547233955584845e-07,3.1407276062318834e-08,0.0,8.305927829357427e-05,-0.4997737052703733,0.0,-6.374438235508645e-05,-2.6443856350971963e-06,1.5429495319917846e-06,-0.4312762272929733,-1.318363133165783e-05,0.0887777884855836,-8.205369900309496e-05,0.45863173003899915,1.39783673590449,0.0,-2.2326831082397362e-05,-2.654899129739262e-07,0.0,0.9999931208858511,-8.034676025376545e-06,0.09346103102872683,-0.6908198118737667,-0.00031433270791129963,-0.6580297840388655,-0.00031433270791129963,0.9999985641504368,0.0,1.938573044954457e-06,-0.043477992178161215,0.00013228996849623154,-6.490686818649942e-05,0.0,1.3978281243487964
10.0,370.0,-0.0058120838374053525,-4.2277695066372007e-07,-0.0002626436888983241,5.574361843282561e-06,-1.4879344289697965e-05,-1.3139975434400382,-1.2466025249174058e-06,-1.7424258499296121,-0.08423437810428559,0.0,0.17431133572928292,0.0,-0.09138757490923152,0.0,-0.0001375672412516553,-0.5675833443398883,-0.001488060310561786,2.0799489884963296e-06,-3.085954417861372e-05,0.5340608690045412,-1.0291081138582407e-05,-1.1139144057185096e-07,-0.4694222628375641,0.0,8.764249691676485e-08,1.9794692190638986e-08,0.0,7.610173475193449e-05,-0.5053919720949839,0.0,-0.00019535764576051852,-8.075436802105172e-07,1.5656221828153142e-06,-0.4425707172536627,-1.5161119790218626e-05,0.10068070766778456,-8.002430101310198e-05,0.4697891931744816,1.360055432066807,0.0,-2.3698687593426846e-05,-8.943153669839039e-08,0.0,0.9999931864536273,-7.861138896157454e-06,0.09434730194212407,-0.6804906635508879,0.00020153877676333092,-0.6331681500787552,0.00020153877676333092,0.9999979166440112,0.0,2.0161436268934424e-06,-0.04689688081629814,0.00013556567586184886,-6.90543285237813e-05,0.0,1.3600482538891308
10.0,380.0,-0.0060409655327261025,-8.887201573732816e-07,-0.00027167125093274216,5.003304096422491e-06,-1.7990690134279916e-05,-1.2771861812005396,-9.808614715897627e-07,-1.7834374691306494,-0.08926801103064508,0.0,0.18712784065072643,0.0,-0.09898988545188013,0.0,-0.00020407599690318916,-0.5566002110130809,-0.0015452666038729287,1.5269390392141094e-06,-3.071934812030329e-05,0.5476727485189969,-1.1578898223881743e-05,-1.0747510916751932e-07,-0.4639562881216595,0.0,2.468761127004227e-07,7.2791862388028655e-09,0.0,6.187257020804038e-05,-0.5107721935529161,0.0,-0.0003070905629223977,6.048071525707473e-07,1.441666462258085e-06,-0.45349520799816057,-1.6934133198597115e-05,0.11312982707824247,-7.776610032148242e-05,0.48072286973871897,1.3242628298760777,0.0,-2.5278428332660638e-05,1.0068802178059993e-07,0.0,0.9999935335251645,-7.446388698502053e-06,0.09509244588866776,-0.6703471348742643,0.0006603653449644702,-0.6099056126286786,0.0006603653449644702,0.999997305007898,0.0,1.8954179458146103e-06,-0.050071921954874594,0.00013891123311630187,-7.259602873763027e-05,0.0,1.3242572828489143
10.0,390.0,-0.006286306875231452,-1.1461182958804733e-06,-0.0002817147212952904,4.495128748296196e-06,-2.03699817071521e-05,-1.2422192086724007,-8.11876779501735e-07,-1.8231044477641245,-0.09433999101486994,0.0,0.20021525007869673,0.0,-0.10684074300517231,0.0,-0.00025536536546530626,-0.5459652083711837,-0.001606682539508117,1.1368900969910452e-06,-3.0172176824656722e-05,0.560853892028946,-1.2215837782667094e-05,-9.27447239015559e-08,-0.4587248265466134,0.0,3.3496657673031986e-07,-5.016722158508011e-09,0.0,4.311735624809991e-05,-0.5159327779368333,0.0,-0.00039233402695422595,1.4720068286445116e-06,1.2101496140444813e-06,-0.4640660557780504,-1.850437939543332e-05,0.1263318985706659,-7.536863331955209e-05,0.49154960362504413,1.2903060050011512,0.0,-2.694236578972801e-05,2.921228770132071e-07,0.0,0.9999940854088425,-6.847793862762134e-06,0.09571154417539346,-0.660397712051527,0.0010297048574025537,-0.5881024489178412,0.0010297048574025537,0.9999967732432983,0.0,1.6281020908257041e-06,-0.052858855297981656,0.00014247490707742675,-7.555992110329229e-05,0.0,1.290302147823713
10.0,400.0,-0.006549968238891316,-1.185012950515793e-06,-0.00029275762149375163,4.100036500884703e-06,-2.197982899164153e-05,-1.2089526727039182,-7.094352240349601e-07,-1.861507873557873,-0.09944301185823708,0.0,0.21355412994317247,0.0,-0.1149303187217269,0.0,-0.0002898723266408563,-0.5356641293168758,-0.001672678843917367,9.415336455597962e-07,-2.9265357528640586e-05,0.5736218206866136,-1.2272214227954719e-05,-6.921104079942445e-08,-0.45371234328425786,0.0,3.6538013723253715e-07,-1.6245000851289007e-08,0.0,2.2635006057751478e-05,-0.5208894616824704,0.0,-0.0004484186462716728,1.7446166007268969e-06,9.089704290266677e-07,-0.4742984658071322,-1.988415255453755e-05,0.14039404031045158,-7.291199778443669e-05,0.5023399215409767,1.2580473031048245,0.0,-2.8589746210996406e-05,4.7462725182193276e-07,0.0,0.9999947755425499,-6.122523284217135e-06,0.09621905495038335,-0.6506483989354559,0.0012923991299449438,-0.5676342155960382,0.0012923991299449438,0.9999963525248268,0.0,1.2648698016556467e-06,-0.05517720691370359,0.00014635446324647047,-7.798734629529718e-05,0.0,1.2580450865622204
10.0,410.0,-0.006832773667028818,-1.0106678621410613e-06,-0.000304732284700599,3.850487204051974e-06,-2.2853175987781547e-05,-1.1772596881246045,-6.479201767050859e-07,-1.8987166836627054,-0.10456886471394274,0.0,0.22712563693025892,0.0,-0.12324667663060238,0.0,-0.0003077945943682377,-0.52568367536858,-0.0017433706473488535,9.540977995173464e-07,-2.8056946350738988e-05,0.5859929493699606,-1.1833751177673835e-05,-3.9230193696271604e-08,-0.4489043209697537,0.0,3.5164638607889537e-07,-2.582078644794181e-08,0.0,3.0025841388349904e-06,-0.5256557281647036,0.0,-0.00047571069901021994,1.4283014503671413e-06,5.718612009598016e-07,-0.48420659725391896,-2.109240684051051e-05,0.15534131734623005,-7.046438458168352e-05,0.5131264408268331,1.2273624813941355,0.0,-3.014432972867636e-05,6.404824829649066e-07,0.0,0.9999955489243305,-5.323021788110839e-06,0.09662854621856955,-0.6411031044462918,0.0014436452042703098,-0.5483896487165868,0.0014436452042703098,0.9999960616577932,0.0,8.509299258209551e-07,-0.05699879581745744,0.00015060411054650151,-7.992771030055075e-05,0.0,1.2273617784266473
10.0,420.0,-0.007134732853383693,-6.393036529692455e-07,-0.000317539153490967,3.7636037037777396e-06,-2.3071309635579868e-05,-1.1470279367420104,-6.072419641267643e-07,-1.9347894681927107,-0.10970889885212275,0.0,0.24091152003513783,0.0,-0.1317764081410156,0.0,-0.00031058016806996693,-0.5160113392872051,-0.0018186791850080138,1.1732805896020575e-06,-2.6608919727181662e-05,0.5979827254825839,-1.099260804889627e-05,-5.235896239478184e-09,-0.4442872537245684,0.0,3.064752800792961e-07,-3.339178543693377e-08,0.0,-1.358507182408972e-05,-0.53024321234685,0.0,-0.0004767306059066504,5.680354920166939e-07,2.2695171457812312e-07,-0.4938036916978958,-2.2151626306804377e-05,0.17113606424235803,-6.808127739022163e-05,0.5239128724011213,1.1981391157289607,0.0,-3.15530626558287e-05,7.843163449677156e-07,0.0,0.9999963619824487,-4.494575430130851e-06,0.09695252026192093,-0.6317639814871271,0.001487923125244278,-0.5302689350311556,0.001487923125244278,0.999995908631233,0.0,4.2388372794534433e-07,-0.058335345632507626,0.00015524321222376854,-8.143436002815912e-05,0.0,1.1981397481031688
10.0,430.0,-0.007455258670477903,-9.437052244914502e-08,-0.00033106239315851694,3.84404078240047e-06,-2.2744994781625344e-05,-1.1181574624312562,-5.728041960488379e-07,-1.9697763692353556,-0.11485440285034046,0.0,0.254894119132695,0.0,-0.14050520242785658,0.0,-0.0003004779132944895,-0.5066352910555835,-0.0018983894487859657,1.587049318807296e-06,-2.4982413581477624e-05,0.6096057657364119,-9.840811724785289e-06,3.0453660020979656e-08,-0.43984862807909225,0.0,2.412525928304232e-07,-3.8799194120648075e-08,0.0,-2.538591388882419e-05,-0.5346620629484711,0.0,-0.0004553773459312116,-7.658586809272797e-07,-1.0363086632268817e-07,-0.5031022006148064,-2.3085473595496573e-05,0.18769625210369378,-6.580575300977342e-05,0.5346824509840836,1.1702752297563066,0.0,-3.278321341978539e-05,9.028128432905329e-07,0.0,0.9999971815749032,-3.6743396262809825e-06,0.0972023179684953,-0.6226317223111819,0.0014361545987605024,-0.5131822738300897,0.0014361545987605024,0.9999958926451797,0.0,1.3105356340903181e-08,-0.05922683782512241,0.00016026507888929932,-8.256150971383525e-05,0.0,1.1702769903336476
10.0,440.0,-0.007793361821082084,5.965229665123594e-07,-0.0003451817894983864,4.086868651584455e-06,-2.1999335384679844e-05,-1.0905587768741243,-5.349368996085541e-07,-2.0037208622908538,-0.11999689756667088,0.0,0.26905636239951497,0.0,-0.1494183251725734,0.0,-0.00028016909095350924,-0.49754427799172063,-0.0019822000079302393,2.175998827239888e-06,-2.323460354666522e-05,0.6208759769635983,-8.465718298547067e-06,6.57637115372715e-08,-0.43557689020110635,0.0,1.657977000967909e-07,-4.203699078829122e-08,0.0,-3.111658126406846e-05,-0.5389212503885542,0.0,-0.0004162928529526425,-2.489205716600329e-06,-4.03522735364839e-07,-0.512113899383954,-2.3917123131067176e-05,0.20491151912937833,-6.366945135016248e-05,0.5454052131770084,1.1436781105932219,0.0,-3.381887716068421e-05,9.9437829042162e-07,0.0,0.9999979835779881,-2.89132661125068e-06,0.09738808789051802,-0.613705814484617,0.0013032732745465896,-0.49704866786985125,0.0013032732745465896,0.9999960062198147,0.0,-3.599376478242941e-07,-0.05973142516873916,0.0001656449269793661,-8.336204496940044e-05,0.0,1.1436807810078005
10.0,450.0,-0.008147814359572975,1.40401998919769e-06,-0.0003597812836842413,4.480217138835906e-06,-2.0962311297184014e-05,-1.0641512622257563,-4.880846570810356e-07,-2.0366613139797893,-0.12512834563233002,0.0,0.28338176360997236,0.0,-0.15850099935697026,0.0,-0.00025248250764104167,-0.4887275429667521,-0.002069763622408453,2.9161594276201764e-06,-2.1416842043459004e-05,0.631806655575401,-6.947105892850178e-06,9.89377196375818e-08,-0.431461401402347,0.0,8.82973726364534e-08,-4.321362281324531e-08,0.0,-2.991567604114614e-05,-0.5430288188454135,0.0,-0.0003643708114229049,-4.512908960794529e-06,-6.615275195305756e-07,-0.5208499827714631,-2.466815699509095e-05,0.22265632846868053,-6.169390381562836e-05,0.5560439168750074,1.1182632819790785,0.0,-3.465741059805207e-05,1.0588053298289895e-06,0.0,0.9999987513542237,-2.166974113489487e-06,0.09751880448812524,-0.6049847613078101,0.001106265783318502,-0.48179489678079396,0.001106265783318502,0.9999962371595496,0.0,-6.808412616593623e-07,-0.059917204303276565,0.0001713465877202119,-8.388603339656807e-05,0.0,1.118266646007703
